Geography_Name,geography_level,geography_level_sort_order,parent_geography_name,geography_name_order,State,Demographic_Level,Demographic_Name,Demographic_Level_Sort_Order,Demographic_Name_Sort_Order,Month_Week_Order,Week_Ending,MMWR_Year,MMWR_Week,MMWR_Day,Month_Week,MMWRWeek_Display_Order,Month_Display_Order,Current_Season_Week_Ending_Label,Influenza_Season,Point_Estimate,CI_HalfWidth,Upper_CI,Lower_CI,n_unweighted,n_weighted,Legend_Label,Current_Through
Tennessee,State,2,National,50,Tennessee,Overall,Overall,1,11,5014,2023-04-08,2023,14,7,April Week 2,28,7,2024-04-06,2022-2023,50.3972,4.8829,55.2802,45.5143,1259,1929895,"2022-2023, Tennessee. Overall: Overall",2023-06-30
Texas,State,2,National,51,Texas,Overall,Overall,1,11,5114,2023-04-08,2023,14,7,April Week 2,28,7,2024-04-06,2022-2023,57.5882,2.4429,60.0311,55.1453,4714,6312720,"2022-2023, Texas. Overall: Overall",2023-06-30
Bexar County,Local,3,Texas,52,Texas,Overall,Overall,1,11,5214,2023-04-08,2023,14,7,April Week 2,28,7,2024-04-06,2022-2023,60.2192,4.6113,64.8305,55.6079,1165,2064655,"2022-2023, Bexar County. Overall: Overall",2023-06-30
City of Houston,Local,3,Texas,53,Texas,Overall,Overall,1,11,5314,2023-04-08,2023,14,7,April Week 2,28,7,2024-04-06,2022-2023,61.3496,4.9305,66.2801,56.4191,1112,1906753,"2022-2023, City of Houston. Overall: Overall",2023-06-30
Utah,State,2,National,55,Utah,Overall,Overall,1,11,5514,2023-04-08,2023,14,7,April Week 2,28,7,2024-04-06,2022-2023,53.2511,4.7587,58.0097,48.4924,1130,356707,"2022-2023, Utah. Overall: Overall",2023-06-30
Vermont,State,2,National,56,Vermont,Overall,Overall,1,11,5614,2023-04-08,2023,14,7,April Week 2,28,7,2024-04-06,2022-2023,69.0668,6.0627,75.1295,63.004,1616,101849,"2022-2023, Vermont. Overall: Overall",2023-06-30
Virginia,State,2,National,57,Virginia,Overall,Overall,1,11,5714,2023-04-08,2023,14,7,April Week 2,28,7,2024-04-06,2022-2023,62.6592,3.0951,65.7543,59.5641,3243,1484099,"2022-2023, Virginia. Overall: Overall",2023-06-30
Washington,State,2,National,58,Washington,Overall,Overall,1,11,5814,2023-04-08,2023,14,7,April Week 2,28,7,2024-04-06,2022-2023,58.1201,4.57,62.6901,53.5501,1418,1514746,"2022-2023, Washington. Overall: Overall",2023-06-30
West Virginia,State,2,National,59,West Virginia,Overall,Overall,1,11,5914,2023-04-08,2023,14,7,April Week 2,28,7,2024-04-06,2022-2023,48.1769,4.1345,52.3113,44.0424,1668,593766,"2022-2023, West Virginia. Overall: Overall",2023-06-30
Wisconsin,State,2,National,60,Wisconsin,Overall,Overall,1,11,6014,2023-04-08,2023,14,7,April Week 2,28,7,2024-04-06,2022-2023,56.5526,4.156,60.7086,52.3966,1572,1808936,"2022-2023, Wisconsin. Overall: Overall",2023-06-30
Wyoming,State,2,National,61,Wyoming,Overall,Overall,1,11,6114,2023-04-08,2023,14,7,April Week 2,28,7,2024-04-06,2022-2023,46.6064,4.8938,51.5003,41.7125,1704,96424,"2022-2023, Wyoming. Overall: Overall",2023-06-30
Puerto Rico,State,2,National,62,Puerto Rico,Overall,Overall,1,11,6214,2023-04-08,2023,14,7,April Week 2,28,7,2024-04-06,2022-2023,32.0932,2.2421,34.3353,29.8511,3539,530466,"2022-2023, Puerto Rico. Overall: Overall",2023-06-30
Virgin Islands,State,2,National,63,Virgin Islands,Overall,Overall,1,11,6314,2023-04-08,2023,14,7,April Week 2,28,7,2024-04-06,2022-2023,30.4675,5.109,35.5765,25.3585,386,16545,"2022-2023, Virgin Islands. Overall: Overall",2023-06-30
Guam,State,2,National,64,Guam,Overall,Overall,1,11,6414,2023-04-08,2023,14,7,April Week 2,28,7,2024-04-06,2022-2023,59.1384,5.0274,64.1659,54.111,1,39716,"2022-2023, Guam. Overall: Overall",2023-06-30
National,National,1,National,1,National,Age,13-17 years,2,23,115,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,47.4875,1.2642,48.7517,46.2233,22203,20027392,"2022-2023, National. Age: 13-17 years",2023-06-30
National,National,1,National,1,National,Race/Ethnicity,Hispanic,3,33,115,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,58.1925,1.7177,59.9102,56.4748,17717,18134698,"2022-2023, National. Race/Ethnicity: Hispanic",2023-06-30
National,National,1,National,1,National,Urbanicity,Suburban (MSA Non-Principal City),4,42,115,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,55.7827,0.9548,56.7375,54.8279,46855,35705013,"2022-2023, National. Urbanicity: Suburban (MSA Non-Principal City)",2023-06-30
National,National,1,National,1,National,Age,5-12 years,2,22,115,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,56.1544,1.0189,57.1733,55.1355,39607,32835707,"2022-2023, National. Age: 5-12 years",2023-06-30
National,National,1,National,1,National,Overall,Overall,1,11,115,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,55.296,0.7046,56.0006,54.5914,93215,70596022,"2022-2023, National. Overall: Overall",2023-06-30
National,National,1,National,1,National,Race/Ethnicity,"Other, Non-Hispanic",3,35,115,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,60.7297,1.9257,62.6554,58.8041,13673,7846193,"2022-2023, National. Race/Ethnicity: Other, Non-Hispanic",2023-06-30
National,National,1,National,1,National,Race/Ethnicity,"Black, Non-Hispanic",3,32,115,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,50.4939,1.9009,52.3948,48.593,9528,9712421,"2022-2023, National. Race/Ethnicity: Black, Non-Hispanic",2023-06-30
National,National,1,National,1,National,Race/Ethnicity,All Races/Ethnicities,3,31,115,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,55.296,0.7046,56.0006,54.5914,93215,70596022,"2022-2023, National. Race/Ethnicity: Overall",2023-06-30
National,National,1,National,1,National,Urbanicity,Rural (Non-MSA),4,41,115,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,41.5847,1.5606,43.1453,40.0241,15445,9545780,"2022-2023, National. Urbanicity: Rural (Non-MSA)",2023-06-30
National,National,1,National,1,National,Race/Ethnicity,"White, Non-Hispanic",3,34,115,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,54.0508,0.8833,54.9341,53.1674,52297,34902711,"2022-2023, National. Race/Ethnicity: White, Non-Hispanic",2023-06-30
National,National,1,National,1,National,Age,6 months-4 years,2,21,115,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,62.7804,1.3967,64.1771,61.3837,31114,17414233,"2022-2023, National. Age: 6 months-4 years",2023-06-30
National,National,1,National,1,National,Urbanicity,Urban MSA Principal City,4,43,115,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,59.4277,1.2924,60.7201,58.1353,30915,25345229,"2022-2023, National. Urbanicity: Urban MSA Principal City",2023-06-30
Alabama,State,2,National,2,Alabama,Overall,Overall,1,11,215,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,46.1314,3.8291,49.9605,42.3024,1584,2308665,"2022-2023, Alabama. Overall: Overall",2023-06-30
Alaska,State,2,National,3,Alaska,Overall,Overall,1,11,315,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,50.2963,5.6976,55.9939,44.5987,1090,289707,"2022-2023, Alaska. Overall: Overall",2023-06-30
Arizona,State,2,National,4,Arizona,Overall,Overall,1,11,415,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,51.6146,3.9552,55.5698,47.6594,1812,3370100,"2022-2023, Arizona. Overall: Overall",2023-06-30
Arkansas,State,2,National,5,Arkansas,Overall,Overall,1,11,515,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,49.5187,3.7491,53.2678,45.7696,1523,1381342,"2022-2023, Arkansas. Overall: Overall",2023-06-30
California,State,2,National,6,California,Overall,Overall,1,11,615,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,60.7087,3.5741,64.2828,57.1346,2741,5109758,"2022-2023, California. Overall: Overall",2023-06-30
Colorado,State,2,National,7,Colorado,Overall,Overall,1,11,715,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,62.9929,3.569,66.5619,59.4239,1935,1126925,"2022-2023, Colorado. Overall: Overall",2023-06-30
Connecticut,State,2,National,8,Connecticut,Overall,Overall,1,11,815,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,71.0927,5.651,76.7437,65.4416,1138,502262,"2022-2023, Connecticut. Overall: Overall",2023-06-30
Delaware,State,2,National,9,Delaware,Overall,Overall,1,11,915,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,59.3499,5.5588,64.9087,53.7911,1240,179374,"2022-2023, Delaware. Overall: Overall",2023-06-30
District of Columbia,State,2,National,10,District of Columbia,Overall,Overall,1,11,1015,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,76.3555,5.5248,81.8803,70.8307,1574,73077,"2022-2023, District of Columbia. Overall: Overall",2023-06-30
Florida,State,2,National,11,Florida,Overall,Overall,1,11,1115,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,44.7957,3.5349,48.3305,41.2608,2056,4441311,"2022-2023, Florida. Overall: Overall",2023-06-30
Georgia,State,2,National,12,Georgia,Overall,Overall,1,11,1215,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,49.0413,3.9084,52.9497,45.133,1680,1412345,"2022-2023, Georgia. Overall: Overall",2023-06-30
Hawaii,State,2,National,13,Hawaii,Overall,Overall,1,11,1315,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,57.8998,4.6239,62.5237,53.276,1476,666002,"2022-2023, Hawaii. Overall: Overall",2023-06-30
Idaho,State,2,National,14,Idaho,Overall,Overall,1,11,1415,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,45.0571,5.2294,50.2865,39.8277,1020,228703,"2022-2023, Idaho. Overall: Overall",2023-06-30
Illinois,State,2,National,15,Illinois,Overall,Overall,1,11,1515,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,57.907,2.9948,60.9017,54.9122,3647,3564736,"2022-2023, Illinois. Overall: Overall",2023-06-30
City of Chicago,Local,3,Illinois,16,Illinois,Overall,Overall,1,11,1615,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,67.0589,5.4554,72.5143,61.6036,1368,1030178,"2022-2023, City of Chicago. Overall: Overall",2023-06-30
Indiana,State,2,National,18,Indiana,Overall,Overall,1,11,1815,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,50.098,4.0647,54.1627,46.0332,1480,1595565,"2022-2023, Indiana. Overall: Overall",2023-06-30
Iowa,State,2,National,19,Iowa,Overall,Overall,1,11,1915,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,59.1543,5.2458,64.4001,53.9086,1019,609698,"2022-2023, Iowa. Overall: Overall",2023-06-30
Kansas,State,2,National,20,Kansas,Overall,Overall,1,11,2015,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,55.5818,4.2021,59.7838,51.3797,1863,678585,"2022-2023, Kansas. Overall: Overall",2023-06-30
Kentucky,State,2,National,21,Kentucky,Overall,Overall,1,11,2115,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,45.21,4.2208,49.4308,40.9892,1509,797264,"2022-2023, Kentucky. Overall: Overall",2023-06-30
Louisiana,State,2,National,22,Louisiana,Overall,Overall,1,11,2215,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,45.9417,3.3309,49.2726,42.6107,2795,1483516,"2022-2023, Louisiana. Overall: Overall",2023-06-30
Maine,State,2,National,23,Maine,Overall,Overall,1,11,2315,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,61.4755,4.8688,66.3443,56.6067,1215,269098,"2022-2023, Maine. Overall: Overall",2023-06-30
Maryland,State,2,National,24,Maryland,Overall,Overall,1,11,2415,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,69.1724,4.02,73.1924,65.1523,2564,1878495,"2022-2023, Maryland. Overall: Overall",2023-06-30
Massachusetts,State,2,National,25,Massachusetts,Overall,Overall,1,11,2515,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,73.2535,4.1748,77.4282,69.0787,1487,1186737,"2022-2023, Massachusetts. Overall: Overall",2023-06-30
Michigan,State,2,National,26,Michigan,Overall,Overall,1,11,2615,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,53.6731,4.1168,57.7899,49.5563,1631,1055243,"2022-2023, Michigan. Overall: Overall",2023-06-30
Minnesota,State,2,National,27,Minnesota,Overall,Overall,1,11,2715,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,56.9963,3.8868,60.883,53.1095,1650,1678377,"2022-2023, Minnesota. Overall: Overall",2023-06-30
Mississippi,State,2,National,28,Mississippi,Overall,Overall,1,11,2815,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,40.7128,4.3659,45.0787,36.3469,1497,1360934,"2022-2023, Mississippi. Overall: Overall",2023-06-30
Missouri,State,2,National,29,Missouri,Overall,Overall,1,11,2915,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,50.7485,3.7832,54.5316,46.9653,1776,1204055,"2022-2023, Missouri. Overall: Overall",2023-06-30
Montana,State,2,National,30,Montana,Overall,Overall,1,11,3015,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,43.7607,3.9739,47.7346,39.7868,1400,611494,"2022-2023, Montana. Overall: Overall",2023-06-30
Nebraska,State,2,National,31,Nebraska,Overall,Overall,1,11,3115,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,60.8246,5.4173,66.2419,55.4073,1034,680471,"2022-2023, Nebraska. Overall: Overall",2023-06-30
Nevada,State,2,National,32,Nevada,Overall,Overall,1,11,3215,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,42.835,3.9762,46.8113,38.8588,1892,1786913,"2022-2023, Nevada. Overall: Overall",2023-06-30
New Hampshire,State,2,National,33,New Hampshire,Overall,Overall,1,11,3315,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,59.5016,4.701,64.2026,54.8006,1258,244074,"2022-2023, New Hampshire. Overall: Overall",2023-06-30
New Jersey,State,2,National,34,New Jersey,Overall,Overall,1,11,3415,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,66.999,4.0933,71.0922,62.9057,2115,2653267,"2022-2023, New Jersey. Overall: Overall",2023-06-30
New Mexico,State,2,National,35,New Mexico,Overall,Overall,1,11,3515,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,54.2163,4.3091,58.5254,49.9072,1955,992371,"2022-2023, New Mexico. Overall: Overall",2023-06-30
New York,State,2,National,36,New York,Overall,Overall,1,11,3615,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,58.2751,3.1303,61.4054,55.1448,3261,3227827,"2022-2023, New York. Overall: Overall",2023-06-30
New York City,Local,3,New York,37,New York,Overall,Overall,1,11,3715,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,67.8026,5.3806,73.1832,62.4221,1301,1746167,"2022-2023, New York City. Overall: Overall",2023-06-30
North Carolina,State,2,National,39,North Carolina,Overall,Overall,1,11,3915,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,53.2974,3.6313,56.9287,49.6661,2079,1046145,"2022-2023, North Carolina. Overall: Overall",2023-06-30
North Dakota,State,2,National,40,North Dakota,Overall,Overall,1,11,4015,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,45.8886,4.9803,50.8689,40.9082,1042,127965,"2022-2023, North Dakota. Overall: Overall",2023-06-30
Ohio,State,2,National,41,Ohio,Overall,Overall,1,11,4115,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,51.3195,4.1931,55.5126,47.1265,1602,1693083,"2022-2023, Ohio. Overall: Overall",2023-06-30
Oklahoma,State,2,National,42,Oklahoma,Overall,Overall,1,11,4215,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,43.666,3.6524,47.3184,40.0135,1596,864294,"2022-2023, Oklahoma. Overall: Overall",2023-06-30
Oregon,State,2,National,43,Oregon,Overall,Overall,1,11,4315,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,51.5652,4.2642,55.8294,47.301,1191,1408287,"2022-2023, Oregon. Overall: Overall",2023-06-30
Pennsylvania,State,2,National,44,Pennsylvania,Overall,Overall,1,11,4415,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,61.088,2.8966,63.9845,58.1914,4331,1812040,"2022-2023, Pennsylvania. Overall: Overall",2023-06-30
Philadelphia County,Local,3,Pennsylvania,45,Pennsylvania,Overall,Overall,1,11,4515,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,64.6018,4.7729,69.3748,59.8289,1666,461875,"2022-2023, Philadelphia County. Overall: Overall",2023-06-30
Rhode Island,State,2,National,47,Rhode Island,Overall,Overall,1,11,4715,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,76.122,6.3421,82.464,69.7799,1507,408146,"2022-2023, Rhode Island. Overall: Overall",2023-06-30
South Carolina,State,2,National,48,South Carolina,Overall,Overall,1,11,4815,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,48.0787,3.7622,51.8409,44.3166,1852,535329,"2022-2023, South Carolina. Overall: Overall",2023-06-30
South Dakota,State,2,National,49,South Dakota,Overall,Overall,1,11,4915,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,55.0184,5.5762,60.5946,49.4422,1305,92044,"2022-2023, South Dakota. Overall: Overall",2023-06-30
Tennessee,State,2,National,50,Tennessee,Overall,Overall,1,11,5015,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,50.3972,4.8829,55.2802,45.5143,1299,2106369,"2022-2023, Tennessee. Overall: Overall",2023-06-30
Texas,State,2,National,51,Texas,Overall,Overall,1,11,5115,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,57.7867,2.4741,60.2608,55.3125,4817,5542499,"2022-2023, Texas. Overall: Overall",2023-06-30
Bexar County,Local,3,Texas,52,Texas,Overall,Overall,1,11,5215,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,60.2192,4.6113,64.8305,55.6079,1195,1570971,"2022-2023, Bexar County. Overall: Overall",2023-06-30
City of Houston,Local,3,Texas,53,Texas,Overall,Overall,1,11,5315,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,61.3496,4.9305,66.2801,56.4191,1143,1700218,"2022-2023, City of Houston. Overall: Overall",2023-06-30
Utah,State,2,National,55,Utah,Overall,Overall,1,11,5515,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,53.2511,4.7587,58.0097,48.4924,1172,766429,"2022-2023, Utah. Overall: Overall",2023-06-30
Vermont,State,2,National,56,Vermont,Overall,Overall,1,11,5615,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,69.0668,6.0627,75.1295,63.004,1643,201965,"2022-2023, Vermont. Overall: Overall",2023-06-30
Virginia,State,2,National,57,Virginia,Overall,Overall,1,11,5715,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,62.6592,3.0951,65.7543,59.5641,3281,1765957,"2022-2023, Virginia. Overall: Overall",2023-06-30
Washington,State,2,National,58,Washington,Overall,Overall,1,11,5815,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,58.1201,4.57,62.6901,53.5501,1445,1133126,"2022-2023, Washington. Overall: Overall",2023-06-30
West Virginia,State,2,National,59,West Virginia,Overall,Overall,1,11,5915,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,48.1769,4.1345,52.3113,44.0424,1721,637366,"2022-2023, West Virginia. Overall: Overall",2023-06-30
Wisconsin,State,2,National,60,Wisconsin,Overall,Overall,1,11,6015,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,56.5526,4.156,60.7086,52.3966,1643,1686101,"2022-2023, Wisconsin. Overall: Overall",2023-06-30
Wyoming,State,2,National,61,Wyoming,Overall,Overall,1,11,6115,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,46.6064,4.8938,51.5003,41.7125,1772,120588,"2022-2023, Wyoming. Overall: Overall",2023-06-30
Puerto Rico,State,2,National,62,Puerto Rico,Overall,Overall,1,11,6215,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,32.0932,2.2421,34.3353,29.8511,3661,530466,"2022-2023, Puerto Rico. Overall: Overall",2023-06-30
Virgin Islands,State,2,National,63,Virgin Islands,Overall,Overall,1,11,6315,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,30.4675,5.109,35.5765,25.3585,409,16545,"2022-2023, Virgin Islands. Overall: Overall",2023-06-30
Guam,State,2,National,64,Guam,Overall,Overall,1,11,6415,2023-04-15,2023,15,7,April Week 3,29,7,2024-04-13,2022-2023,59.5317,5.0574,64.5891,54.4743,32,39716,"2022-2023, Guam. Overall: Overall",2023-06-30
National,National,1,National,1,National,Race/Ethnicity,"White, Non-Hispanic",3,34,116,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,54.0613,0.8829,54.9442,53.1784,53918,34902711,"2022-2023, National. Race/Ethnicity: White, Non-Hispanic",2023-06-30
National,National,1,National,1,National,Age,5-12 years,2,22,116,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,56.1593,1.0189,57.1782,55.1403,40863,32137622,"2022-2023, National. Age: 5-12 years",2023-06-30
National,National,1,National,1,National,Age,13-17 years,2,23,116,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,47.4875,1.2642,48.7517,46.2233,22772,20217700,"2022-2023, National. Age: 13-17 years",2023-06-30
National,National,1,National,1,National,Urbanicity,Urban MSA Principal City,4,43,116,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,59.7402,1.3342,61.0744,58.406,31901,24313388,"2022-2023, National. Urbanicity: Urban MSA Principal City",2023-06-30
National,National,1,National,1,National,Race/Ethnicity,Hispanic,3,33,116,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,58.2582,1.7127,59.9709,56.5455,18263,18134698,"2022-2023, National. Race/Ethnicity: Hispanic",2023-06-30
National,National,1,National,1,National,Urbanicity,Suburban (MSA Non-Principal City),4,42,116,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,55.7938,0.9546,56.7484,54.8392,48230,38159821,"2022-2023, National. Urbanicity: Suburban (MSA Non-Principal City)",2023-06-30
National,National,1,National,1,National,Race/Ethnicity,"Other, Non-Hispanic",3,35,116,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,61.0752,1.9259,63.0011,59.1493,14152,7846193,"2022-2023, National. Race/Ethnicity: Other, Non-Hispanic",2023-06-30
National,National,1,National,1,National,Race/Ethnicity,All Races/Ethnicities,3,31,116,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,55.4046,0.714,56.1186,54.6906,96108,70596022,"2022-2023, National. Race/Ethnicity: Overall",2023-06-30
National,National,1,National,1,National,Urbanicity,Rural (Non-MSA),4,41,116,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,41.5847,1.5606,43.1453,40.0241,15977,8122813,"2022-2023, National. Urbanicity: Rural (Non-MSA)",2023-06-30
National,National,1,National,1,National,Overall,Overall,1,11,116,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,55.4046,0.714,56.1186,54.6906,96108,70596022,"2022-2023, National. Overall: Overall",2023-06-30
National,National,1,National,1,National,Age,6 months-4 years,2,21,116,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,63.215,1.4779,64.6928,61.7371,32172,17947125,"2022-2023, National. Age: 6 months-4 years",2023-06-30
National,National,1,National,1,National,Race/Ethnicity,"Black, Non-Hispanic",3,32,116,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,50.5695,1.9043,52.4738,48.6651,9775,9712420,"2022-2023, National. Race/Ethnicity: Black, Non-Hispanic",2023-06-30
Alabama,State,2,National,2,Alabama,Overall,Overall,1,11,216,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,46.1314,3.8291,49.9605,42.3024,1611,1788806,"2022-2023, Alabama. Overall: Overall",2023-06-30
Alaska,State,2,National,3,Alaska,Overall,Overall,1,11,316,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,50.9613,5.7747,56.736,45.1866,1163,241637,"2022-2023, Alaska. Overall: Overall",2023-06-30
Arizona,State,2,National,4,Arizona,Overall,Overall,1,11,416,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,51.6146,3.9552,55.5698,47.6594,1846,2230522,"2022-2023, Arizona. Overall: Overall",2023-06-30
Arkansas,State,2,National,5,Arkansas,Overall,Overall,1,11,516,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,49.5187,3.7491,53.2678,45.7696,1601,1042611,"2022-2023, Arkansas. Overall: Overall",2023-06-30
California,State,2,National,6,California,Overall,Overall,1,11,616,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,60.887,3.5278,64.4148,57.3591,2804,4901912,"2022-2023, California. Overall: Overall",2023-06-30
Colorado,State,2,National,7,Colorado,Overall,Overall,1,11,716,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,62.9929,3.569,66.5619,59.4239,1985,976817,"2022-2023, Colorado. Overall: Overall",2023-06-30
Connecticut,State,2,National,8,Connecticut,Overall,Overall,1,11,816,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,71.0927,5.651,76.7437,65.4416,1175,735033,"2022-2023, Connecticut. Overall: Overall",2023-06-30
Delaware,State,2,National,9,Delaware,Overall,Overall,1,11,916,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,59.6586,5.5926,65.2513,54.066,1262,289952,"2022-2023, Delaware. Overall: Overall",2023-06-30
District of Columbia,State,2,National,10,District of Columbia,Overall,Overall,1,11,1016,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,76.3555,5.5248,81.8803,70.8307,1599,223257,"2022-2023, District of Columbia. Overall: Overall",2023-06-30
Florida,State,2,National,11,Florida,Overall,Overall,1,11,1116,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,44.7957,3.5349,48.3305,41.2608,2134,4823510,"2022-2023, Florida. Overall: Overall",2023-06-30
Georgia,State,2,National,12,Georgia,Overall,Overall,1,11,1216,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,49.0413,3.9084,52.9497,45.133,1717,2189072,"2022-2023, Georgia. Overall: Overall",2023-06-30
Hawaii,State,2,National,13,Hawaii,Overall,Overall,1,11,1316,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,57.8998,4.6239,62.5237,53.276,1563,1710582,"2022-2023, Hawaii. Overall: Overall",2023-06-30
